DEVICEID,LINE_TIMESTAMP,Q,P,T
LINE1,01-10-2020 02:47:29.155,,1.63,
LINE1,01-10-2020 02:47:39.542,0.05,1.52,16.68
LINE1,01-10-2020 02:48:07.155,,1.3,
LINE1,01-10-2020 02:48:08.155,,1.64,
LINE1,01-10-2020 02:48:32.655,,1.43,
LINE1,01-10-2020 02:48:39.542,0.05,1.52,16.63
LINE1,01-10-2020 02:49:39.543,0.05,1.43,16.64
LINE1,01-10-2020 02:49:42.655,,1.64,
LINE1,01-10-2020 02:50:11.655,,1.43,
LINE1,01-10-2020 02:50:17.656,,1.64,
LINE1,01-10-2020 02:50:39.542,0.05,1.55,16.52
LINE1,01-10-2020 02:51:37.661,,1.33,
LINE1,01-10-2020 02:51:39.542,0.05,1.68,16.51
LINE1,01-10-2020 02:51:39.660,,1.46,
LINE1,01-10-2020 02:52:39.542,0.05,1.62,16.52
LINE1,01-10-2020 02:53:35.655,,1.42,
LINE1,01-10-2020 02:53:39.542,0.05,1.39,16.42
LINE1,01-10-2020 02:53:43.155,,1.64,
LINE1,01-10-2020 02:53:44.155,,1.4,
LINE1,01-10-2020 02:53:48.155,,1.61,
LINE1,01-10-2020 02:54:39.543,0.05,1.55,16.4
LINE1,01-10-2020 02:55:29.655,,1.3,
LINE1,01-10-2020 02:55:30.655,,1.65,
LINE1,01-10-2020 02:55:39.542,0.05,1.57,16.42
LINE1,01-10-2020 02:56:39.542,0.05,1.58,16.42
LINE1,01-10-2020 02:57:27.158,,1.38,
LINE1,01-10-2020 02:57:29.158,,1.58,
LINE1,01-10-2020 02:57:39.543,0.05,1.62,16.42
LINE1,01-10-2020 02:58:00.160,,1.39,
LINE1,01-10-2020 02:58:02.160,,1.61,
LINE1,01-10-2020 02:58:21.160,,1.39,
LINE1,01-10-2020 02:58:22.160,,1.6,
LINE1,01-10-2020 02:58:32.155,,1.39,
LINE1,01-10-2020 02:58:33.155,,1.59,
LINE1,01-10-2020 02:58:39.543,0.05,1.56,16.42
LINE1,01-10-2020 02:58:56.155,,1.36,
LINE1,01-10-2020 02:58:58.155,,1.6,
LINE1,01-10-2020 02:58:59.155,,1.4,
LINE1,01-10-2020 02:59:03.155,,1.61,
LINE1,01-10-2020 02:59:21.155,,1.39,
LINE1,01-10-2020 02:59:22.155,,1.65,
LINE1,01-10-2020 02:59:23.155,,1.45,
LINE1,01-10-2020 02:59:39.542,0.05,1.55,16.31
LINE1,01-10-2020 03:00:39.542,0.05,1.55,16.29
LINE1,01-10-2020 03:01:39.543,0.05,1.6,16.29
LINE1,01-10-2020 03:02:06.119,,1.37,
LINE1,01-10-2020 03:02:07.119,,1.7,
LINE1,01-10-2020 03:02:08.119,,1.46,
LINE1,01-10-2020 03:02:11.119,,1.66,
LINE1,01-10-2020 03:02:39.542,0.05,1.55,16.31
LINE1,01-10-2020 03:03:25.619,,1.34,
LINE1,01-10-2020 03:03:26.619,,1.56,
LINE1,01-10-2020 03:03:39.543,0.05,1.57,16.23
LINE1,01-10-2020 03:04:39.543,0.05,1.55,16.2
LINE1,01-10-2020 03:05:10.624,,1.3,
LINE1,01-10-2020 03:05:11.619,,1.64,
LINE1,01-10-2020 03:05:16.619,,1.44,
LINE1,01-10-2020 03:05:17.620,,1.65,
LINE1,01-10-2020 03:05:29.642,,1.36,
LINE1,01-10-2020 03:05:30.642,,1.63,
LINE1,01-10-2020 03:05:39.543,0.05,1.6,16.21
LINE1,01-10-2020 03:05:42.642,,1.32,
LINE1,01-10-2020 03:05:44.142,,1.58,
LINE1,01-10-2020 03:06:39.542,0.05,1.68,16.2
LINE1,01-10-2020 03:06:42.142,,1.48,
LINE1,01-10-2020 03:07:39.542,0.05,1.61,16.19
LINE1,01-10-2020 03:07:40.142,,1.4,
LINE1,01-10-2020 03:07:51.142,,1.6,
LINE1,01-10-2020 03:08:07.142,,1.36,
LINE1,01-10-2020 03:08:08.142,,1.65,
LINE1,01-10-2020 03:08:19.142,,1.43,
LINE1,01-10-2020 03:08:28.142,,1.75,
LINE1,01-10-2020 03:08:29.142,,1.51,
LINE1,01-10-2020 03:08:39.543,0.05,1.54,16.16
LINE1,01-10-2020 03:09:39.541,0.05,1.55,16.09
LINE1,01-10-2020 03:10:05.143,,1.33,
LINE1,01-10-2020 03:10:06.142,,1.6,
LINE1,01-10-2020 03:10:39.543,0.05,1.52,16.08
LINE1,01-10-2020 03:11:39.542,0.05,1.61,16.07
LINE1,01-10-2020 03:12:39.543,0.05,1.69,16
LINE1,01-10-2020 03:12:41.142,,1.48,
LINE1,01-10-2020 03:12:48.142,,1.69,
LINE1,01-10-2020 03:12:53.142,,1.43,
LINE1,01-10-2020 03:13:39.542,0.05,1.51,15.98
LINE1,01-10-2020 03:14:39.541,0.05,1.53,16.02
LINE1,01-10-2020 03:15:13.142,,1.29,
LINE1,01-10-2020 03:15:14.142,,1.53,
LINE1,01-10-2020 03:15:39.542,0.05,1.49,15.98
LINE1,01-10-2020 03:16:39.542,0.05,1.58,15.98
LINE1,01-10-2020 03:17:39.543,0.05,1.5,15.98
LINE1,01-10-2020 03:18:39.541,0.05,1.5,15.98
LINE1,01-10-2020 03:19:39.542,0.05,1.54,15.95
LINE1,01-10-2020 03:20:39.543,0.05,1.58,15.82
LINE1,01-10-2020 03:20:42.142,,1.35,
LINE1,01-10-2020 03:20:43.142,,1.62,
LINE1,01-10-2020 03:20:56.142,,1.4,
LINE1,01-10-2020 03:21:01.142,,1.61,
LINE1,01-10-2020 03:21:23.642,,1.39,
LINE1,01-10-2020 03:21:26.142,,1.63,
LINE1,01-10-2020 03:21:28.142,,1.42,
LINE1,01-10-2020 03:21:32.142,,1.62,
LINE1,01-10-2020 03:21:39.543,0.05,1.52,15.88
LINE1,01-10-2020 03:22:39.543,0.05,1.45,15.83
LINE1,01-10-2020 03:23:11.142,,1.66,
LINE1,01-10-2020 03:23:21.642,,1.46,
LINE1,01-10-2020 03:23:39.542,0.05,1.52,15.88
LINE1,01-10-2020 03:24:39.543,0.05,1.56,15.83
LINE1,01-10-2020 03:25:39.542,0.05,1.39,15.78
LINE1,01-10-2020 03:25:39.547,,1.59,
LINE1,01-10-2020 03:26:39.542,0.05,1.37,15.78
LINE1,01-10-2020 03:26:39.547,,1.63,
LINE1,01-10-2020 03:26:55.142,,1.34,
LINE1,01-10-2020 03:26:56.142,,1.71,
LINE1,01-10-2020 03:26:58.142,,1.37,
LINE1,01-10-2020 03:26:59.142,,1.61,
LINE1,01-10-2020 03:27:19.142,,1.41,
LINE1,01-10-2020 03:27:20.142,,1.65,
LINE1,01-10-2020 03:27:32.142,,1.45,
LINE1,01-10-2020 03:27:39.543,0.05,1.49,15.78
LINE1,01-10-2020 03:28:39.542,0.05,1.62,15.78
LINE1,01-10-2020 03:28:40.142,,1.34,
LINE1,01-10-2020 03:28:41.142,,1.62,
LINE1,01-10-2020 03:28:49.142,,1.36,
LINE1,01-10-2020 03:28:50.142,,1.65,
LINE1,01-10-2020 03:28:58.142,,1.41,
LINE1,01-10-2020 03:28:59.142,,1.65,
LINE1,01-10-2020 03:29:09.142,,1.44,
LINE1,01-10-2020 03:29:39.542,0.05,1.5,15.78
LINE1,01-10-2020 03:30:39.543,0.05,1.46,15.77
LINE1,01-10-2020 03:31:39.542,0.05,1.57,15.78
LINE1,01-10-2020 03:32:39.542,0.05,1.55,15.67
LINE1,01-10-2020 03:32:42.142,,1.34,
LINE1,01-10-2020 03:32:43.142,,1.64,
LINE1,01-10-2020 03:32:57.143,,1.44,
LINE1,01-10-2020 03:33:39.543,0.05,1.56,15.62
LINE1,01-10-2020 03:34:39.541,0.05,1.52,15.61
LINE1,01-10-2020 03:35:39.543,0.05,1.61,15.65
LINE1,01-10-2020 03:35:50.642,,1.36,
LINE1,01-10-2020 03:35:51.642,,1.59,
LINE1,01-10-2020 03:36:39.542,0.05,1.57,15.67
LINE1,01-10-2020 03:37:37.148,,,15.45
LINE1,01-10-2020 03:37:39.542,0.05,1.61,15.45
LINE1,01-10-2020 03:37:44.147,,1.4,
LINE1,01-10-2020 03:37:52.149,,,15.23
LINE1,01-10-2020 03:37:55.147,,1.63,
LINE1,01-10-2020 03:38:00.647,,1.41,
LINE1,01-10-2020 03:38:01.647,,1.7,
LINE1,01-10-2020 03:38:02.648,,1.45,
LINE1,01-10-2020 03:38:09.149,,,15.02
LINE1,01-10-2020 03:38:24.147,,1.65,
LINE1,01-10-2020 03:38:29.147,,1.42,
LINE1,01-10-2020 03:38:34.148,,,14.8
LINE1,01-10-2020 03:38:39.543,0.04,1.57,14.8
LINE1,01-10-2020 03:38:54.142,,1.31,
LINE1,01-10-2020 03:38:55.142,,1.61,
LINE1,01-10-2020 03:39:14.643,,,14.58
LINE1,01-10-2020 03:39:39.542,0.04,1.52,14.58
LINE1,01-10-2020 03:40:27.143,,1.29,
LINE1,01-10-2020 03:40:28.142,,1.58,
LINE1,01-10-2020 03:40:39.543,0.04,1.5,14.53
LINE1,01-10-2020 03:40:48.143,,,14.74
LINE1,01-10-2020 03:40:54.143,,,14.97
LINE1,01-10-2020 03:40:58.143,,,15.18
LINE1,01-10-2020 03:41:03.143,,,15.45
LINE1,01-10-2020 03:41:06.143,,,15.66
LINE1,01-10-2020 03:41:12.144,,,15.97
LINE1,01-10-2020 03:41:16.643,,,16.21
LINE1,01-10-2020 03:41:21.143,,,16.41
LINE1,01-10-2020 03:41:27.145,,,16.63
LINE1,01-10-2020 03:41:37.144,,,16.86
LINE1,01-10-2020 03:41:39.542,0.05,1.62,16.85
LINE1,01-10-2020 03:41:57.143,,1.3,
LINE1,01-10-2020 03:41:58.142,,1.68,
LINE1,01-10-2020 03:41:59.143,,,17.08
LINE1,01-10-2020 03:42:09.142,,1.39,
LINE1,01-10-2020 03:42:10.142,,1.6,
LINE1,01-10-2020 03:42:39.542,0.05,1.46,17.05
LINE1,01-10-2020 03:43:39.542,0.05,1.52,16.94
LINE1,01-10-2020 03:44:39.542,0.05,1.35,16.96
LINE1,01-10-2020 03:44:42.147,,1.55,
LINE1,01-10-2020 03:45:21.142,,1.35,
LINE1,01-10-2020 03:45:22.142,,1.62,
LINE1,01-10-2020 03:45:39.543,0.05,1.6,17.05
LINE1,01-10-2020 03:46:39.541,0.05,1.51,17.07
LINE1,01-10-2020 03:47:06.142,,1.26,
LINE1,01-10-2020 03:47:07.143,,1.66,
LINE1,01-10-2020 03:47:20.142,,1.45,
LINE1,01-10-2020 03:47:39.542,0.05,1.49,17.05
LINE1,01-10-2020 03:48:22.142,,1.75,
LINE1,01-10-2020 03:48:23.142,,1.49,
LINE1,01-10-2020 03:48:39.542,0.05,1.58,17.13
LINE1,01-10-2020 03:49:31.142,,1.37,
LINE1,01-10-2020 03:49:32.143,,1.64,
LINE1,01-10-2020 03:49:39.543,0.05,1.53,17.17
LINE1,01-10-2020 03:50:39.542,0.05,1.54,17.29
LINE1,01-10-2020 03:51:02.647,,1.34,
LINE1,01-10-2020 03:51:03.647,,1.7,
LINE1,01-10-2020 03:51:11.647,,1.42,
LINE1,01-10-2020 03:51:21.647,,1.67,
LINE1,01-10-2020 03:51:39.543,0.05,1.5,17.28
LINE1,01-10-2020 03:52:39.543,0.05,1.54,17.29
LINE1,01-10-2020 03:53:39.541,0.05,1.53,17.35
LINE1,01-10-2020 03:54:39.542,0.05,1.58,17.35
LINE1,01-10-2020 03:54:59.642,,1.36,
LINE1,01-10-2020 03:55:00.642,,1.64,
LINE1,01-10-2020 03:55:26.142,,1.32,
LINE1,01-10-2020 03:55:27.143,,1.81,
LINE1,01-10-2020 03:55:28.142,,1.61,
LINE1,01-10-2020 03:55:39.541,0.05,1.59,17.39
LINE1,01-10-2020 03:56:39.543,0.05,1.47,17.51
LINE1,01-10-2020 03:57:39.542,0.05,1.66,17.4
LINE1,01-10-2020 03:57:43.147,,1.36,
LINE1,01-10-2020 03:57:44.147,,1.6,
LINE1,01-10-2020 03:58:13.148,,1.31,
LINE1,01-10-2020 03:58:15.147,,1.65,
LINE1,01-10-2020 03:58:20.147,,1.44,
LINE1,01-10-2020 03:58:39.542,0.05,1.55,17.5
LINE1,01-10-2020 03:59:39.543,0.05,1.52,17.5
LINE1,01-10-2020 04:00:39.543,0.05,1.5,17.6
LINE1,01-10-2020 04:01:39.543,0.05,1.58,17.56
LINE1,01-10-2020 04:02:00.142,,1.35,
LINE1,01-10-2020 04:02:01.142,,1.65,
LINE1,01-10-2020 04:02:07.143,,1.44,
LINE1,01-10-2020 04:02:39.542,0.05,1.6,17.73
LINE1,01-10-2020 04:02:42.143,,1.37,
LINE1,01-10-2020 04:02:43.142,,1.67,
LINE1,01-10-2020 04:02:50.143,,1.47,
LINE1,01-10-2020 04:03:39.543,0.05,1.58,17.62
LINE1,01-10-2020 04:04:14.145,,1.36,
LINE1,01-10-2020 04:04:15.146,,1.62,
LINE1,01-10-2020 04:04:39.542,0.05,1.57,17.73
LINE1,01-10-2020 04:05:39.542,0.05,1.44,17.76
LINE1,01-10-2020 04:06:39.543,0.05,1.52,17.73
LINE1,01-10-2020 04:07:39.542,0.05,1.56,17.77
LINE1,01-10-2020 04:08:24.134,,1.36,
LINE1,01-10-2020 04:08:25.134,,1.62,
LINE1,01-10-2020 04:08:39.542,0.05,1.45,17.78
LINE1,01-10-2020 04:08:51.634,,1.66,
LINE1,01-10-2020 04:08:55.134,,1.46,
LINE1,01-10-2020 04:09:39.541,0.05,1.6,17.86
LINE1,01-10-2020 04:10:12.134,,1.31,
LINE1,01-10-2020 04:10:13.134,,1.62,
LINE1,01-10-2020 04:10:39.543,0.05,1.52,17.95
LINE1,01-10-2020 04:10:48.137,,1.28,
LINE1,01-10-2020 04:10:49.137,,1.65,
LINE1,01-10-2020 04:11:05.139,,1.37,
LINE1,01-10-2020 04:11:06.139,,1.62,
LINE1,01-10-2020 04:11:39.542,0.05,1.54,17.95
LINE1,01-10-2020 04:12:39.543,0.05,1.49,18
LINE1,01-10-2020 04:13:39.542,0.05,1.66,17.95
LINE1,01-10-2020 04:14:08.134,,1.33,
LINE1,01-10-2020 04:14:09.134,,1.59,
LINE1,01-10-2020 04:14:39.542,0.05,1.51,17.94
LINE1,01-10-2020 04:15:39.542,0.05,1.45,17.94
LINE1,01-10-2020 04:16:35.134,,1.67,
LINE1,01-10-2020 04:16:39.541,0.05,1.58,17.94
LINE1,01-10-2020 04:17:30.137,,1.37,
LINE1,01-10-2020 04:17:31.137,,1.58,
LINE1,01-10-2020 04:17:39.542,0.05,1.6,17.95
LINE1,01-10-2020 04:18:22.139,,1.38,
LINE1,01-10-2020 04:18:25.139,,1.58,
LINE1,01-10-2020 04:18:29.139,,1.35,
LINE1,01-10-2020 04:18:30.139,,1.55,
LINE1,01-10-2020 04:18:39.541,0.05,1.58,17.96
LINE1,01-10-2020 04:19:39.543,0.05,1.49,17.95
LINE1,01-10-2020 04:20:39.541,0.05,1.56,18
LINE1,01-10-2020 04:21:06.134,,1.34,
LINE1,01-10-2020 04:21:07.135,,1.59,
LINE1,01-10-2020 04:21:39.542,0.05,1.55,18.07
LINE1,01-10-2020 04:22:39.542,0.05,1.51,18.04
LINE1,01-10-2020 04:23:39.543,0.05,1.53,18.06
LINE1,01-10-2020 04:24:39.542,0.05,1.62,18.05
LINE1,01-10-2020 04:25:12.139,,1.39,
LINE1,01-10-2020 04:25:20.134,,1.65,
LINE1,01-10-2020 04:25:21.634,,1.35,
LINE1,01-10-2020 04:25:22.634,,1.63,
LINE1,01-10-2020 04:25:29.634,,1.4,
LINE1,01-10-2020 04:25:30.634,,1.61,
LINE1,01-10-2020 04:25:31.634,,1.4,
LINE1,01-10-2020 04:25:39.542,0.05,1.61,18.16
LINE1,01-10-2020 04:26:30.634,,1.36,
LINE1,01-10-2020 04:26:32.134,,1.63,
LINE1,01-10-2020 04:26:39.542,0.05,1.57,18.18
LINE1,01-10-2020 04:26:50.134,,1.36,
LINE1,01-10-2020 04:26:51.134,,1.58,
LINE1,01-10-2020 04:27:31.134,,1.32,
LINE1,01-10-2020 04:27:32.134,,1.59,
LINE1,01-10-2020 04:27:39.541,0.05,1.54,18.16
LINE1,01-10-2020 04:28:36.635,,,17.96
LINE1,01-10-2020 04:28:39.543,0.05,1.6,17.95
LINE1,01-10-2020 04:28:47.136,,,17.73
LINE1,01-10-2020 04:28:50.135,,,17.51
LINE1,01-10-2020 04:28:57.136,,,17.29
LINE1,01-10-2020 04:29:06.135,,,17.07
LINE1,01-10-2020 04:29:23.134,,1.37,
LINE1,01-10-2020 04:29:24.134,,1.67,
LINE1,01-10-2020 04:29:25.134,,1.4,
LINE1,01-10-2020 04:29:27.136,,1.65,
LINE1,01-10-2020 04:29:29.135,,,17.28
LINE1,01-10-2020 04:29:37.134,,1.4,
LINE1,01-10-2020 04:29:39.541,0.05,1.63,17.29
LINE1,01-10-2020 04:29:54.135,,,17.5
LINE1,01-10-2020 04:29:59.134,,1.4,
LINE1,01-10-2020 04:30:00.134,,1.63,
LINE1,01-10-2020 04:30:28.134,,1.3,
LINE1,01-10-2020 04:30:30.135,,1.68,
LINE1,01-10-2020 04:30:39.542,0.05,1.5,17.5
LINE1,01-10-2020 04:31:05.139,,1.71,
LINE1,01-10-2020 04:31:08.139,,1.43,
LINE1,01-10-2020 04:31:18.139,,1.65,
LINE1,01-10-2020 04:31:35.139,,1.42,
LINE1,01-10-2020 04:31:37.140,,1.65,
LINE1,01-10-2020 04:31:39.543,0.05,1.65,17.55
LINE1,01-10-2020 04:31:39.548,,1.44,
LINE1,01-10-2020 04:31:42.139,,1.65,
LINE1,01-10-2020 04:31:57.135,,1.41,
LINE1,01-10-2020 04:31:58.134,,1.65,
LINE1,01-10-2020 04:32:08.134,,1.43,
LINE1,01-10-2020 04:32:27.134,,1.67,
LINE1,01-10-2020 04:32:39.542,0.05,1.63,17.51
LINE1,01-10-2020 04:33:39.543,0.05,1.56,17.51
LINE1,01-10-2020 04:34:39.542,0.05,1.49,17.5
LINE1,01-10-2020 04:35:07.136,,,17.73
LINE1,01-10-2020 04:35:08.135,,,17.51
LINE1,01-10-2020 04:35:16.135,,,17.72
LINE1,01-10-2020 04:35:39.543,0.05,1.49,17.61
LINE1,01-10-2020 04:36:39.542,0.05,1.56,17.73
LINE1,01-10-2020 04:37:08.134,,1.35,
LINE1,01-10-2020 04:37:10.135,,1.62,
LINE1,01-10-2020 04:37:39.543,0.05,1.42,17.7
LINE1,01-10-2020 04:37:48.139,,1.64,
LINE1,01-10-2020 04:37:55.140,,,17.5
LINE1,01-10-2020 04:37:58.141,,,17.73
LINE1,01-10-2020 04:38:05.139,,1.39,
LINE1,01-10-2020 04:38:07.140,,1.6,
LINE1,01-10-2020 04:38:28.139,,1.38,
LINE1,01-10-2020 04:38:29.140,,1.59,
LINE1,01-10-2020 04:38:33.140,,,17.5
LINE1,01-10-2020 04:38:37.141,,,17.73
LINE1,01-10-2020 04:38:39.542,0.05,1.52,17.6
LINE1,01-10-2020 04:39:39.542,0.05,1.62,17.55
LINE1,01-10-2020 04:40:39.543,0.05,1.59,17.55
LINE1,01-10-2020 04:40:44.134,,1.39,
LINE1,01-10-2020 04:40:52.134,,1.69,
LINE1,01-10-2020 04:40:53.134,,1.41,
LINE1,01-10-2020 04:40:56.134,,1.63,
LINE1,01-10-2020 04:41:23.134,,1.41,
LINE1,01-10-2020 04:41:23.634,,1.64,
LINE1,01-10-2020 04:41:39.542,0.05,1.55,17.55
LINE1,01-10-2020 04:42:39.542,0.05,1.6,17.51
LINE1,01-10-2020 04:42:40.134,,1.39,
LINE1,01-10-2020 04:42:42.134,,1.59,
LINE1,01-10-2020 04:43:39.542,0.05,1.44,17.42
LINE1,01-10-2020 04:44:05.636,,1.67,
LINE1,01-10-2020 04:44:09.137,,1.43,
LINE1,01-10-2020 04:44:10.137,,1.65,
LINE1,01-10-2020 04:44:11.637,,1.36,
LINE1,01-10-2020 04:44:12.637,,1.59,
LINE1,01-10-2020 04:44:39.543,0.05,1.51,17.51
LINE1,01-10-2020 04:45:39.542,0.05,1.63,17.39
LINE1,01-10-2020 04:45:39.634,,1.42,
LINE1,01-10-2020 04:45:40.635,,1.65,
LINE1,01-10-2020 04:45:48.134,,1.37,
LINE1,01-10-2020 04:45:51.134,,1.61,
LINE1,01-10-2020 04:46:39.543,0.05,1.56,17.39
LINE1,01-10-2020 04:47:39.543,0.05,1.59,17.29
LINE1,01-10-2020 04:47:52.134,,1.38,
LINE1,01-10-2020 04:47:58.134,,1.6,
LINE1,01-10-2020 04:48:21.134,,1.36,
LINE1,01-10-2020 04:48:22.134,,1.64,
LINE1,01-10-2020 04:48:28.134,,1.44,
LINE1,01-10-2020 04:48:39.542,0.05,1.63,17.29
LINE1,01-10-2020 04:48:39.547,,1.33,
LINE1,01-10-2020 04:48:40.134,,1.55,
LINE1,01-10-2020 04:49:39.543,0.05,1.61,17.28
LINE1,01-10-2020 04:50:22.135,,1.38,
LINE1,01-10-2020 04:50:23.134,,1.6,
LINE1,01-10-2020 04:50:39.542,0.05,1.6,17.29
LINE1,01-10-2020 04:51:10.139,,1.39,
LINE1,01-10-2020 04:51:13.139,,1.62,
LINE1,01-10-2020 04:51:39.542,0.05,1.55,17.27
LINE1,01-10-2020 04:52:39.541,0.05,1.56,17.17
LINE1,01-10-2020 04:53:39.542,0.05,1.52,17.18
LINE1,01-10-2020 04:54:39.542,0.05,1.59,17.26
LINE1,01-10-2020 04:55:05.134,,1.39,
LINE1,01-10-2020 04:55:11.134,,1.6,
LINE1,01-10-2020 04:55:39.542,0.05,1.68,17.29
LINE1,01-10-2020 04:55:44.134,,1.46,
LINE1,01-10-2020 04:56:27.135,,1.67,
LINE1,01-10-2020 04:56:36.134,,1.44,
LINE1,01-10-2020 04:56:39.543,0.05,1.63,17.18
LINE1,01-10-2020 04:57:01.134,,1.42,
LINE1,01-10-2020 04:57:07.135,,1.65,
LINE1,01-10-2020 04:57:09.134,,1.4,
LINE1,01-10-2020 04:57:09.634,,1.62,
LINE1,01-10-2020 04:57:22.137,,1.31,
LINE1,01-10-2020 04:57:23.136,,1.68,
LINE1,01-10-2020 04:57:25.136,,1.46,
LINE1,01-10-2020 04:57:39.542,0.05,1.64,17.12
LINE1,01-10-2020 04:57:43.138,,1.44,
LINE1,01-10-2020 04:57:44.139,,1.66,
LINE1,01-10-2020 04:57:58.639,,1.4,
LINE1,01-10-2020 04:58:16.639,,1.62,
LINE1,01-10-2020 04:58:23.639,,1.37,
LINE1,01-10-2020 04:58:24.639,,1.61,
LINE1,01-10-2020 04:58:39.542,0.05,1.59,17.12
LINE1,01-10-2020 04:59:16.634,,1.37,
LINE1,01-10-2020 04:59:17.634,,1.68,
LINE1,01-10-2020 04:59:25.634,,1.36,
LINE1,01-10-2020 04:59:26.634,,1.65,
LINE1,01-10-2020 04:59:39.542,0.05,1.53,17.13
LINE1,01-10-2020 05:00:39.543,0.05,1.58,17.08
LINE1,01-10-2020 05:01:39.543,0.05,1.53,17.08
LINE1,01-10-2020 05:02:39.543,0.05,1.5,17
LINE1,01-10-2020 05:02:50.634,,1.72,
LINE1,01-10-2020 05:02:52.135,,1.46,
LINE1,01-10-2020 05:02:56.134,,1.71,
LINE1,01-10-2020 05:02:58.134,,1.49,
LINE1,01-10-2020 05:03:11.134,,1.73,
LINE1,01-10-2020 05:03:12.134,,1.27,
LINE1,01-10-2020 05:03:13.134,,1.65,
LINE1,01-10-2020 05:03:17.135,,1.44,
LINE1,01-10-2020 05:03:19.134,,1.65,
LINE1,01-10-2020 05:03:26.134,,1.43,
LINE1,01-10-2020 05:03:34.134,,1.68,
LINE1,01-10-2020 05:03:39.543,0.05,1.5,16.95
LINE1,01-10-2020 05:04:39.541,0.05,1.57,16.94
LINE1,01-10-2020 05:05:39.542,0.05,1.45,16.89
LINE1,01-10-2020 05:06:39.541,0.05,1.55,16.9
LINE1,01-10-2020 05:07:39.542,0.05,1.59,16.9
LINE1,01-10-2020 05:08:16.128,,1.39,
LINE1,01-10-2020 05:08:28.128,,1.63,
LINE1,01-10-2020 05:08:39.541,0.05,1.45,16.85
LINE1,01-10-2020 05:09:39.542,0.05,1.55,16.85
LINE1,01-10-2020 05:10:39.543,0.05,1.54,16.85
LINE1,01-10-2020 05:11:39.542,0.04,1.51,16.69
LINE1,01-10-2020 05:12:39.543,0.04,1.58,16.7
LINE1,01-10-2020 05:13:08.128,,1.37,
LINE1,01-10-2020 05:13:08.628,,1.64,
LINE1,01-10-2020 05:13:36.628,,1.38,
LINE1,01-10-2020 05:13:39.541,0.04,1.62,16.72
LINE1,01-10-2020 05:13:46.628,,1.39,
LINE1,01-10-2020 05:13:47.628,,1.59,
LINE1,01-10-2020 05:14:01.128,,1.39,
LINE1,01-10-2020 05:14:06.628,,1.62,
LINE1,01-10-2020 05:14:39.542,0.04,1.58,16.74
LINE1,01-10-2020 05:15:26.128,,1.37,
LINE1,01-10-2020 05:15:27.129,,1.61,
LINE1,01-10-2020 05:15:33.128,,1.33,
LINE1,01-10-2020 05:15:35.128,,1.56,
LINE1,01-10-2020 05:15:39.542,0.05,1.51,16.64
LINE1,01-10-2020 05:16:39.542,0.05,1.52,16.68
LINE1,01-10-2020 05:16:43.128,,1.73,
LINE1,01-10-2020 05:16:44.128,,1.52,
LINE1,01-10-2020 05:17:39.543,0.05,1.59,16.67
LINE1,01-10-2020 05:18:01.133,,1.37,
LINE1,01-10-2020 05:18:02.134,,1.58,
LINE1,01-10-2020 05:18:39.543,0.04,1.58,16.69
LINE1,01-10-2020 05:19:00.128,,1.37,
LINE1,01-10-2020 05:19:02.128,,1.6,
LINE1,01-10-2020 05:19:04.128,,1.32,
LINE1,01-10-2020 05:19:06.128,,1.66,
LINE1,01-10-2020 05:19:07.129,,1.4,
LINE1,01-10-2020 05:19:09.128,,1.63,
LINE1,01-10-2020 05:19:34.128,,1.39,
LINE1,01-10-2020 05:19:35.128,,1.67,
LINE1,01-10-2020 05:19:39.543,0.04,1.52,16.58
LINE1,01-10-2020 05:20:39.541,0.04,1.56,16.63
LINE1,01-10-2020 05:21:29.128,,1.36,
LINE1,01-10-2020 05:21:30.128,,1.58,
LINE1,01-10-2020 05:21:39.543,0.05,1.42,16.52
LINE1,01-10-2020 05:21:39.548,,1.67,
LINE1,01-10-2020 05:21:47.129,,1.45,
LINE1,01-10-2020 05:22:00.128,,1.67,
LINE1,01-10-2020 05:22:18.128,,1.43,
LINE1,01-10-2020 05:22:39.541,0.05,1.55,16.52
LINE1,01-10-2020 05:23:29.128,,1.33,
LINE1,01-10-2020 05:23:30.128,,1.58,
LINE1,01-10-2020 05:23:39.542,0.05,1.62,16.48
LINE1,01-10-2020 05:23:42.129,,1.31,
LINE1,01-10-2020 05:23:44.128,,1.58,
LINE1,01-10-2020 05:24:39.542,0.05,1.66,16.45
LINE1,01-10-2020 05:25:15.128,,1.39,
LINE1,01-10-2020 05:25:19.628,,1.64,
LINE1,01-10-2020 05:25:21.128,,1.42,
LINE1,01-10-2020 05:25:39.542,0.05,1.56,16.46
LINE1,01-10-2020 05:26:23.628,,1.36,
LINE1,01-10-2020 05:26:24.628,,1.56,
LINE1,01-10-2020 05:26:39.543,0.05,1.45,16.41
LINE1,01-10-2020 05:27:39.541,0.05,1.54,16.47
LINE1,01-10-2020 05:28:12.628,,1.32,
LINE1,01-10-2020 05:28:13.628,,1.55,
LINE1,01-10-2020 05:28:16.128,,1.32,
LINE1,01-10-2020 05:28:17.129,,1.62,
LINE1,01-10-2020 05:28:39.542,0.05,1.43,16.29
LINE1,01-10-2020 05:28:39.628,,1.63,
LINE1,01-10-2020 05:29:16.628,,1.43,
LINE1,01-10-2020 05:29:39.542,0.05,1.63,16.37
LINE1,01-10-2020 05:29:48.628,,1.34,
LINE1,01-10-2020 05:29:50.628,,1.6,
